customer_id,Number_of_transactions,Number of Products,amount_spent,Approved,Cancelled,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,year_of_birth,cutomer_age,address,postcode,state,country,property_valuation
1761,5,5,5743.1,5,0,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,1974,43,2 Portage Avenue,2170,New South Wales,Australia,9
1762,12,12,12375.52,11,1,Gaye,Steutly,Female,49,1978-04-30,Research Assistant II,Health,Mass Customer,N,Yes,18.0,1978,39,636 Debs Circle,3039,Victoria,Australia,9
1763,7,7,7841.49,7,0,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,1994,23,08731 Coleman Lane,3352,Victoria,Australia,6
1767,5,5,5973.14,5,0,Cicely,Millier,Female,28,1959-03-10,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0,1959,58,3 Nevada Road,4215,Queensland,Australia,3
177,12,12,11826.34,11,1,Ondrea,Pablos,Female,25,1989-11-09,Professor,Financial Services,High Net Worth,N,No,4.0,1989,28,82520 Mifflin Drive,2333,New South Wales,Australia,5
1771,6,6,7019.95,5,1,Zarah,Santello,Female,1,1974-11-01,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14.0,1974,43,410 Hoepker Pass,4123,Queensland,Australia,5
1772,4,4,4467.889999999999,4,0,Michael,Foulis,Male,98,1984-07-07,Financial Analyst,Financial Services,High Net Worth,N,Yes,14.0,1984,33,6 Reinke Street,2768,New South Wales,Australia,10
1774,4,4,3792.41,4,0,Vidovik,Astall,Male,48,1978-11-01,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18.0,1978,39,6 Hansons Park,2145,New South Wales,Australia,7
1775,6,6,6171.379999999999,5,1,Kimberly,Dishmon,Female,73,1995-10-01,Actuary,Financial Services,Affluent Customer,N,No,3.0,1995,22,5394 Dryden Terrace,3149,Victoria,Australia,11
1776,7,7,7458.65,7,0,Korey,Gate,Male,77,1978-08-26,Accountant I,Financial Services,Affluent Customer,N,No,10.0,1978,39,56 Bultman Parkway,4721,Queensland,Australia,1
1777,7,7,7648.44,7,0,Lucinda,Jerok,Female,47,1994-05-02,Sales Representative,Retail,Affluent Customer,N,No,1.0,1994,23,835 West Hill,2118,New South Wales,Australia,11
1779,6,6,8886.92,6,0,Krishnah,Firmage,Male,55,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0,1996,21,6238 Hanover Crossing,3141,Victoria,Australia,7
1782,6,6,8490.84,5,1,Ewen,Emes,Male,47,1966-12-22,Pharmacist,Health,Affluent Customer,N,Yes,9.0,1966,51,162 Golf View Hill,2011,New South Wales,Australia,6
1784,4,4,4486.610000000001,4,0,Louella,O' Timony,Female,37,1994-10-15,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6.0,1994,23,07 Miller Pass,2017,New South Wales,Australia,9
1785,6,6,5294.27,6,0,Marty,Whatford,Male,23,1960-12-10,Clinical Specialist,Health,Mass Customer,N,No,19.0,1960,57,30 Delladonna Plaza,3046,Victoria,Australia,8
1786,2,2,1570.1,2,0,Lonee,Gorce,Female,70,1962-03-20,Administrative Assistant III,Argiculture,High Net Worth,N,Yes,11.0,1962,55,7395 Blackbird Lane,2134,New South Wales,Australia,9
1787,6,6,7519.39,6,0,Tull,Godehard.sf,Male,2,1976-11-21,Executive Secretary,Retail,High Net Worth,N,Yes,13.0,1976,41,79427 Hudson Trail,3677,Victoria,Australia,1
1788,9,8,10584.15,9,0,Anna-diana,Kurten,Female,79,1964-08-10,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0,1964,53,67 Hooker Place,2380,New South Wales,Australia,5
1789,3,3,3728.3,3,0,Talya,Darycott,Female,44,1986-08-29,Analog Circuit Design manager,Property,Mass Customer,N,No,9.0,1986,31,0380 Chinook Avenue,2047,New South Wales,Australia,12
179,3,3,3168.84,3,0,Esteban,Sewill,Male,23,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6.0,1966,51,4 Dayton Terrace,2280,New South Wales,Australia,9
1790,5,5,4313.98,5,0,Vite,Molyneux,Male,90,1993-09-25,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1.0,1993,24,4092 Brentwood Trail,2147,New South Wales,Australia,10
1791,6,6,7479.16,6,0,Ninon,Van Der Hoog,Female,20,1974-12-25,Data Coordiator,IT,Affluent Customer,N,Yes,19.0,1974,43,613 Mayfield Trail,4012,Queensland,Australia,6
1793,6,6,7572.360000000001,6,0,Hewett,Handes,Male,19,1989-06-14,Actuary,Financial Services,Mass Customer,N,Yes,2.0,1989,28,05239 Springs Circle,3030,Victoria,Australia,7
1794,5,5,3869.44,5,0,Caro,McKirton,Female,53,1969-03-10,Administrative Officer,Property,Mass Customer,N,No,8.0,1969,48,59 Old Gate Drive,4878,Queensland,Australia,5
1795,6,6,6133.57,6,0,Wally,Rebbeck,Male,40,1977-09-21,Internal Auditor,Manufacturing,Affluent Customer,N,No,7.0,1977,40,31186 Hoard Junction,2015,New South Wales,Australia,12
1796,2,1,471.26,2,0,Cayla,Marcus,Female,79,1969-11-28,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8.0,1969,48,2 Crest Line Crossing,2072,New South Wales,Australia,9
1798,7,6,6605.389999999999,7,0,Eunice,Risom,Female,46,2000-10-11,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1.0,2000,17,93 Lakeland Court,3810,Victoria,Australia,6
180,7,7,7970.57,7,0,Trisha,Neasham,Female,16,1971-09-17,Web Designer III,Argiculture,Affluent Customer,N,No,14.0,1971,46,216 Barnett Junction,4120,Queensland,Australia,8
1800,4,4,5571.58,4,0,Dianemarie,Hatherall,Female,30,1955-09-23,Executive Secretary,Argiculture,High Net Worth,N,No,11.0,1955,62,79737 Hollow Ridge Trail,2199,New South Wales,Australia,9
1801,8,7,9112.94,8,0,Bendix,Olivella,Male,48,1976-12-23,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,1976,41,95465 Union Plaza,4055,Queensland,Australia,7
1802,8,8,10435.94,8,0,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,1973,44,66238 Old Gate Circle,4157,Queensland,Australia,9
1804,3,2,4740.04,3,0,Matelda,Kordas,Female,91,1963-03-28,Product Engineer,Property,Affluent Customer,N,No,4.0,1963,54,3 Mallard Center,2251,New South Wales,Australia,8
1805,4,4,2108.15,4,0,Venus,Sketch,Female,90,1976-10-15,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12.0,1976,41,31 Eastwood Circle,2460,New South Wales,Australia,3
1808,7,6,10837.15,7,0,Charles,Carren,Male,98,1965-12-15,Information Systems Manager,Retail,High Net Worth,N,No,17.0,1965,52,21969 Lawn Court,2095,New South Wales,Australia,9
1809,6,6,10150.57,6,0,Reba,Southon,Female,67,1961-01-26,Programmer II,Health,Mass Customer,N,Yes,19.0,1961,56,7 Erie Court,2263,New South Wales,Australia,7
181,6,6,5663.9,6,0,Pavla,Braunle,Female,49,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,No,9.0,1982,35,8256 Annamark Court,3638,Victoria,Australia,1
1810,2,1,458.74,2,0,Royall,Terris,Male,98,1959-05-06,Geological Engineer,Manufacturing,High Net Worth,N,No,16.0,1959,58,0724 Oxford Crossing,2146,New South Wales,Australia,9
1812,10,10,10631.38,10,0,Daffi,Sewley,Female,20,1959-07-11,Clinical Specialist,Health,Affluent Customer,N,No,14.0,1959,58,75 Duke Plaza,2147,New South Wales,Australia,9
1813,6,6,6307.18,6,0,Reeva,Eakeley,Female,45,2001-05-19,Technical Writer,Manufacturing,Mass Customer,N,No,1.0,2001,16,156 Lakeland Way,4035,Queensland,Australia,9
1814,6,6,4848.03,6,0,Shawn,Platfoot,Female,33,1988-08-18,Web Designer IV,Retail,Affluent Customer,N,No,17.0,1988,29,91 Mosinee Point,2166,New South Wales,Australia,5
1815,5,5,4235.58,5,0,Bab,Bingall,Female,23,1954-03-26,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19.0,1954,63,1508 Hooker Avenue,2000,New South Wales,Australia,8
1818,7,7,8942.78,7,0,Katha,Lockhurst,Female,64,1967-04-01,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11.0,1967,50,42952 Fairfield Center,3012,Victoria,Australia,8
1819,2,2,2884.59,2,0,Deedee,Fransinelli,Female,26,1994-11-23,Graphic Designer,Entertainment,Mass Customer,N,Yes,8.0,1994,23,1 Garrison Street,3103,Victoria,Australia,12
182,7,7,9279.01,7,0,Lydon,Dahlman,Male,99,1992-11-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,7.0,1992,25,83012 Dapin Lane,4300,Queensland,Australia,4
1820,9,9,8429.29,9,0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,No,5.0,1996,21,013 Armistice Street,2769,New South Wales,Australia,10
1821,12,9,14387.59,12,0,Fields,Bayne,Male,89,1972-03-09,Web Developer IV,Entertainment,High Net Worth,N,Yes,15.0,1972,45,3201 Canary Center,2540,New South Wales,Australia,9
1824,7,7,7059.410000000001,7,0,Robbie,Yakubovics,Female,12,1959-10-12,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,1959,58,2364 Dovetail Way,3048,Victoria,Australia,6
1825,6,6,6976.92,6,0,Arv,Whitsey,Male,82,1967-02-14,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0,1967,50,738 Sloan Place,3212,Victoria,Australia,5
1826,7,6,6983.06,7,0,Jareb,Langcaster,Male,33,1961-01-10,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,1961,56,318 Jenifer Alley,2119,New South Wales,Australia,11
1827,5,5,6400.31,5,0,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,1978,39,6395 Anthes Hill,4504,Queensland,Australia,4
1828,3,3,2146.84,3,0,Leigha,Bacchus,Female,65,1987-12-02,Junior Executive,Manufacturing,Affluent Customer,N,No,14.0,1987,30,36516 Forster Lane,4034,Queensland,Australia,7
183,6,6,5947.98,6,0,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,No,3.0,1997,20,8 Haas Park,2074,New South Wales,Australia,10
1830,8,6,8772.89,8,0,Nathan,Antognazzi,Male,98,1985-04-30,Software Consultant,Manufacturing,High Net Worth,N,No,12.0,1985,32,717 Oakridge Way,2117,New South Wales,Australia,8
1831,8,8,6774.88,8,0,Lisle,Yokel,Male,58,1977-11-13,Social Worker,Health,Mass Customer,N,No,15.0,1977,40,16405 Doe Crossing Parkway,3630,Victoria,Australia,3
1832,8,8,9260.84,8,0,Elicia,Normanvill,Female,53,1964-11-05,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0,1964,53,16 Monument Place,4701,Queensland,Australia,3
1833,5,3,4197.33,5,0,Klemens,Eite,Male,67,1967-03-15,Actuary,Financial Services,High Net Worth,N,Yes,19.0,1967,50,99841 Talisman Street,4224,Queensland,Australia,3
1834,4,4,6290.79,4,0,Otes,Gottelier,Male,84,1977-06-30,Director of Sales,Financial Services,High Net Worth,N,Yes,11.0,1977,40,21 Duke Hill,4344,Queensland,Australia,4
1835,6,6,5273.87,6,0,Rodrigo,Felce,Male,48,1993-06-30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0,1993,24,891 Anderson Parkway,2009,New South Wales,Australia,10
1836,2,2,2832.71,2,0,Rochella,Harce,Female,54,1955-06-05,Research Nurse,Health,Mass Customer,N,Yes,13.0,1955,62,9446 Holmberg Court,2133,New South Wales,Australia,11
1837,7,7,9763.42,7,0,Tirrell,Cosgreave,Male,9,1973-12-29,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19.0,1973,44,46512 Cambridge Avenue,2759,New South Wales,Australia,8
1838,5,5,7121.110000000001,5,0,Jobina,Dudenie,Female,14,1964-11-25,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0,1964,53,54250 Welch Pass,3145,Victoria,Australia,11
1839,7,4,5930.82,7,0,Faythe,Rance,Female,60,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0,1987,30,734 South Court,4152,Queensland,Australia,8
184,3,3,3734.88,3,0,Nappie,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7.0,1971,46,50 Meadow Ridge Way,2880,New South Wales,Australia,1
1840,7,5,6929.780000000001,7,0,Sherman,Gullen,Male,22,1977-11-04,Staff Scientist,Argiculture,High Net Worth,N,Yes,20.0,1977,40,769 Banding Avenue,2151,New South Wales,Australia,10
1841,4,4,5805.54,4,0,Nathanial,D'Ambrogi,Male,63,1995-10-22,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2.0,1995,22,2590 Northport Hill,2070,New South Wales,Australia,11
1842,5,5,6542.54,5,0,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,1977,40,9649 Cascade Way,2250,New South Wales,Australia,8
1845,7,7,9342.2,7,0,Pascal,Veronique,Male,34,1978-01-16,General Manager,Financial Services,Mass Customer,N,No,6.0,1978,39,4 Sunnyside Crossing,2125,New South Wales,Australia,12
1846,1,1,441.49,1,0,Lorette,Daspar,Female,4,1978-12-18,Senior Editor,Manufacturing,Affluent Customer,N,No,7.0,1978,39,8 Hoffman Alley,3181,Victoria,Australia,10
1847,3,3,3921.92,3,0,Bobinette,Stanaway,Female,68,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0,1978,39,894 Duke Crossing,2665,New South Wales,Australia,1
1848,6,5,8432.48,6,0,Dev,Caghan,Male,22,1976-11-25,Information Systems Manager,Manufacturing,Mass Customer,N,No,9.0,1976,41,01714 Claremont Center,2474,New South Wales,Australia,3
1850,7,6,7706.74,7,0,Dare,Wasling,Male,4,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0,1978,39,95294 Karstens Park,2155,New South Wales,Australia,9
1852,5,5,7030.610000000001,4,1,Darby,Shailer,Female,22,1978-01-21,Research Associate,Manufacturing,Affluent Customer,N,No,18.0,1978,39,14 Westport Pass,3029,Victoria,Australia,6
1855,4,4,3648.1,4,0,Foss,Yanele,Male,2,1971-07-08,Librarian,Entertainment,Mass Customer,N,Yes,18.0,1971,46,0 Prairie Rose Place,3802,Victoria,Australia,7
1856,2,2,1134.63,2,0,Toni,Harbidge,Female,57,1969-07-20,Associate Professor,Retail,Mass Customer,N,No,4.0,1969,48,56145 Porter Lane,2010,New South Wales,Australia,10
1857,5,5,7891.88,5,0,Purcell,Chinnery,Male,57,1968-09-20,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5.0,1968,49,509 Ridgeway Junction,3166,Victoria,Australia,10
1859,5,5,6599.450000000001,5,0,Melamie,Hardman,Female,81,1990-04-08,Accountant IV,IT,High Net Worth,N,Yes,12.0,1990,27,5290 Lunder Park,2287,New South Wales,Australia,7
186,6,5,5550.85,6,0,Mireielle,Jeppe,Female,46,1974-05-06,Software Test Engineer I,Financial Services,Mass Customer,N,No,3.0,1974,43,0059 Brentwood Road,4560,Queensland,Australia,7
1860,6,6,7424.78,5,1,Holly-anne,Hamman,Female,4,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,1976,41,52425 Prairie Rose Road,4500,Queensland,Australia,6
1861,6,6,7073.07,5,1,Charlena,Muzzi,Female,26,1967-07-18,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,1967,50,7939 Toban Crossing,2770,New South Wales,Australia,7
1863,6,6,8915.48,6,0,Adelbert,Doelle,Male,10,1978-05-11,VP Product Management,Telecommunications,High Net Worth,N,No,20.0,1978,39,904 Mandrake Parkway,2820,New South Wales,Australia,1
1864,11,11,8863.49,11,0,Anet,Pellitt,Female,45,1960-07-03,Senior Quality Engineer,Retail,Mass Customer,N,No,18.0,1960,57,3007 Summer Ridge Street,4511,Queensland,Australia,7
1866,9,7,12450.76,9,0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0,1992,25,007 Canary Circle,2047,New South Wales,Australia,12
1868,6,6,10105.23,6,0,Aloisia,Ivel,Female,11,1988-06-22,Assistant Manager,Retail,Mass Customer,N,No,10.0,1988,29,87705 Hovde Center,4870,Queensland,Australia,5
1869,4,2,3260.59,4,0,Neda,Longfellow,Female,73,1977-10-19,Geologist IV,Financial Services,High Net Worth,N,Yes,9.0,1977,40,765 6th Plaza,4226,Queensland,Australia,7
1871,4,4,3787.27,4,0,Shayna,McQuin,Female,52,1994-01-23,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,1994,23,66811 Lerdahl Way,4160,Queensland,Australia,4
1872,6,6,6136.51,6,0,Leif,Feeney,Male,75,1973-05-28,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14.0,1973,44,5809 Coolidge Avenue,2747,New South Wales,Australia,6
1873,4,3,5930.68,4,0,Raul,Cabrer,Male,49,1992-07-09,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0,1992,25,2769 Banding Avenue,3189,Victoria,Australia,10
1875,6,5,6549.05,6,0,Amory,Bohler,Male,4,1959-01-11,Staff Scientist,Retail,High Net Worth,N,Yes,19.0,1959,58,85549 Sheridan Parkway,4170,Queensland,Australia,8
1876,5,2,10115.02,5,0,Borden,Wooles,Male,16,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0,1977,40,4498 Donald Crossing,2525,New South Wales,Australia,10
1877,6,5,4192.31,6,0,Radcliffe,Bartolomeoni,Male,13,1966-09-09,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0,1966,51,4 Ridgeway Court,4030,Queensland,Australia,4
1878,6,6,6231.59,6,0,Pen,Hedgecock,Male,6,1954-11-06,Account Coordinator,Health,Affluent Customer,N,No,10.0,1954,63,4 Bartelt Hill,4510,Queensland,Australia,1
1879,7,6,5332.889999999999,7,0,Kermy,Heningam,Male,4,1967-04-25,Account Representative I,Manufacturing,High Net Worth,N,No,5.0,1967,50,91116 Riverside Plaza,2114,New South Wales,Australia,8
188,6,6,5126.07,6,0,Audry,Seine,Female,54,1975-06-22,Safety Technician II,Property,High Net Worth,N,Yes,13.0,1975,42,4179 Carioca Terrace,2220,New South Wales,Australia,11
1885,9,8,10587.23,9,0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,1982,35,83148 Rowland Alley,2530,New South Wales,Australia,8
1886,4,4,4591.32,4,0,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,1978,39,34 Arrowood Pass,2567,New South Wales,Australia,9
1887,11,9,17133.93,10,1,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,1965,52,72 Mandrake Court,3183,Victoria,Australia,9
189,5,5,8633.69,5,0,Umberto,Torricella,Male,73,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,No,10.0,1981,36,59265 Sullivan Junction,3031,Victoria,Australia,4
1890,9,9,10862.91,9,0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,1972,45,9460 Laurel Crossing,4032,Queensland,Australia,7
1891,7,7,9203.4,7,0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,1990,27,5786 Kinsman Point,2127,New South Wales,Australia,8
1895,6,6,2994.17,6,0,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,1975,42,0 Corben Court,3121,Victoria,Australia,11
1898,7,6,9179.48,7,0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,1979,38,6244 Forest Point,4103,Queensland,Australia,9
19,3,3,4238.1900000000005,3,0,Sorcha,Keyson,Female,76,2001-04-15,Geological Engineer,Manufacturing,High Net Worth,N,No,1.0,2001,16,59 Spaight Circle,2233,New South Wales,Australia,9
190,4,4,3083.07,3,1,Hayley,Girardengo,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,N,No,10.0,1979,38,7 Warbler Point,2250,New South Wales,Australia,9
1900,4,4,3327.94,4,0,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,1980,37,3762 Victoria Alley,4078,Queensland,Australia,6
1901,7,7,10098.55,7,0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,1977,40,3 Manley Crossing,4074,Queensland,Australia,6
1902,6,6,5864.75,6,0,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,1964,53,36866 Summit Point,3750,Victoria,Australia,9
1904,3,2,1954.46,3,0,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,1978,39,7450 Prairie Rose Drive,2868,New South Wales,Australia,1
1907,4,3,3740.6,4,0,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,1974,43,738 Dixon Drive,2575,New South Wales,Australia,8
1908,6,6,7578.92,6,0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,1963,54,5766 Pearson Court,2227,New South Wales,Australia,8
1909,6,6,5543.2,6,0,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,1984,33,9 Shelley Center,2170,New South Wales,Australia,7
1910,3,3,3041.75,3,0,Yovonnda,Warrior,Female,20,1959-07-13,Systems Administrator I,Property,High Net Worth,N,Yes,14.0,1959,58,07273 Sundown Trail,2358,New South Wales,Australia,2
1911,2,2,3156.36,2,0,Hallsy,De Leek,Male,22,1980-06-08,Director of Sales,Manufacturing,Mass Customer,N,No,3.0,1980,37,2 Maryland Drive,4227,Queensland,Australia,7
1912,9,6,7048.1900000000005,9,0,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,1992,25,3 Roth Place,2449,New South Wales,Australia,2
1913,13,12,8621.87,13,0,Tamiko,Fergie,Female,36,1973-11-02,Dental Hygienist,Health,Mass Customer,N,Yes,17.0,1973,44,81856 Express Lane,2299,New South Wales,Australia,6
1914,8,8,7833.69,8,0,Clyve,Sandwick,Male,72,1968-06-21,VP Product Management,Financial Services,Mass Customer,N,No,5.0,1968,49,5 Porter Road,4014,Queensland,Australia,6
1915,5,5,4749.41,5,0,Dusty,Tesimon,Female,40,1953-10-12,Social Worker,Health,Mass Customer,N,Yes,12.0,1953,64,59 Waywood Road,3163,Victoria,Australia,8
1916,7,7,7436.05,7,0,Redd,O'Crowley,Male,71,1995-03-05,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7.0,1995,22,6838 Anniversary Junction,2484,New South Wales,Australia,4
1917,7,7,9783.66,7,0,Raquela,Schimpke,Female,7,1973-07-28,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,8.0,1973,44,90128 Caliangt Place,2484,New South Wales,Australia,4
1919,4,4,3935.23,4,0,Bartie,Hartburn,Male,40,1960-12-23,VP Product Management,Argiculture,Mass Customer,N,Yes,19.0,1960,57,9 Utah Road,4179,Queensland,Australia,8
192,4,4,3836.29,4,0,Goldi,Osler,Female,2,1978-11-19,Junior Executive,Health,Mass Customer,N,Yes,8.0,1978,39,0 Bay Center,3196,Victoria,Australia,6
1920,2,2,1038.65,2,0,Rutter,Marlen,Male,29,1988-01-06,Sales Associate,Financial Services,Mass Customer,N,No,13.0,1988,29,00213 Atwood Pass,2340,New South Wales,Australia,1
1923,4,4,3704.94,4,0,Immanuel,Farlamb,Male,52,1970-08-23,Health Coach IV,Health,Mass Customer,N,No,9.0,1970,47,4 Susan Center,3170,Victoria,Australia,9
